X, Y, u, v, rho       # original resolution
5.276194859554892957e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332648475e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.640070367110403282e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.822008120888158089e+01,6.332861690197960769e+01,-3.989449999999999941e-01,5.073794999999999833e-01,0.000000000000000000e+00
6.003945874665912896e+01,6.332861690197960769e+01,7.945100000000000495e-01,-1.736000000000000043e-02,0.000000000000000000e+00
6.185883628443667703e+01,6.332861690197960769e+01,-3.957600000000000007e-01,5.088719999999999910e-01,0.000000000000000000e+00
6.367821382221423221e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.549759135999177317e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.731696889776932835e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.913634643554688353e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.095572397332442449e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197967e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,6.332861690197960769e+01,-4.137750000000000039e-01,7.221849999999999659e-01,0.000000000000000000e+00
7.823323412443463098e+01,6.332861690197960769e+01,-8.134599999999999609e-01,4.565199999999999814e-01,0.000000000000000000e+00
8.005261166221217195e+01,6.332861690197960769e+01,-3.986350000000000171e-01,7.342750000000000110e-01,0.000000000000000000e+00
8.187198919998972713e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,6.332861690197960769e+01,-4.207000000000000184e-01,7.073650000000000215e-01,0.000000000000000000e+00
8.914949935109991941e+01,6.332861690197960769e+01,-8.156299999999999661e-01,4.445899999999999852e-01,0.000000000000000000e+00
9.096887688887747458e+01,6.332861690197960769e+01,-8.634399999999999853e-01,3.291950000000000154e-01,0.000000000000000000e+00
9.278825442665501555e+01,6.332861690197960769e+01,-9.345499999999999918e-01,2.094600000000000073e-01,0.000000000000000000e+00
9.460763196443257073e+01,6.332861690197960769e+01,-4.581649999999999889e-01,6.252450000000000507e-01,0.000000000000000000e+00
9.642700950221011169e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.037045196533203182e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.055238971910978591e+02,6.332861690197960769e+01,4.463599999999999790e-01,6.754550000000000276e-01,0.000000000000000000e+00
1.073432747288754143e+02,6.332861690197960769e+01,8.689500000000000002e-01,3.944900000000000073e-01,0.000000000000000000e+00
1.091626522666529695e+02,6.332861690197960769e+01,4.280900000000000261e-01,7.079849999999999755e-01,0.000000000000000000e+00
1.109820298044305105e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,6.332861690197960769e+01,-4.000449999999999839e-01,2.978500000000000036e-01,0.000000000000000000e+00
1.182595399555407170e+02,6.332861690197960769e+01,7.956699999999999884e-01,4.099099999999999966e-01,0.000000000000000000e+00
1.200789174933182579e+02,6.332861690197960769e+01,8.142750000000000821e-01,3.960299999999999931e-01,0.000000000000000000e+00
1.218982950310958131e+02,6.332861690197960769e+01,8.266400000000000414e-01,4.193500000000000005e-01,0.000000000000000000e+00
1.237176725688733541e+02,6.332861690197960769e+01,4.112450000000000272e-01,7.095000000000000195e-01,0.000000000000000000e+00
1.255370501066509092e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,6.332861690197960769e+01,4.418849999999999723e-01,4.537975000000000203e-01,0.000000000000000000e+00
1.328145602577611157e+02,6.332861690197960769e+01,-8.833400000000000141e-01,9.127000000000000390e-02,0.000000000000000000e+00
1.346339377955386567e+02,6.332861690197960769e+01,4.407650000000000179e-01,4.542165000000000230e-01,0.000000000000000000e+00
1.364533153333161977e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,6.332861690197960769e+01,-4.272199999999999886e-01,3.782099999999999906e-01,0.000000000000000000e+00
1.473695805599815003e+02,6.332861690197960769e+01,-8.518200000000000216e-01,-2.504199999999999759e-01,0.000000000000000000e+00
1.491889580977590413e+02,6.332861690197960769e+01,1.579099999999999948e-01,9.684800000000000075e-01,0.000000000000000000e+00
1.510083356355366107e+02,6.332861690197960769e+01,-4.980899999999999772e-01,-8.387900000000000356e-01,0.000000000000000000e+00
1.528277131733141516e+02,6.332861690197960769e+01,3.196599999999999997e-01,8.542199999999999793e-01,0.000000000000000000e+00
1.546470907110916926e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.564664682488692620e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582858457866468029e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.601052233244243439e+02,6.332861690197960769e+01,-4.700550000000000006e-01,3.546799999999999953e-01,0.000000000000000000e+00
1.619246008622018849e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794543e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.655633559377569952e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.692021110133121056e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710214885510896465e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888671875e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549403e+00,6.508774514925681842e+01,2.979100000000000081e-01,7.797000000000000597e-01,0.000000000000000000e+00
3.638755075555098806e+00,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332647765e+00,6.508774514925681842e+01,2.520499999999999963e-01,9.311249999999999805e-01,0.000000000000000000e+00
7.277510151110197612e+00,6.508774514925681842e+01,8.679000000000000048e-01,4.022399999999999864e-01,0.000000000000000000e+00
9.096887688887747458e+00,6.508774514925681842e+01,4.472050000000000192e-01,6.524550000000000072e-01,0.000000000000000000e+00
1.091626522666529553e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284538e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039522e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794329e+01,6.508774514925681842e+01,-3.940449999999999786e-01,5.664400000000000546e-01,0.000000000000000000e+00
1.819377537777549492e+01,6.508774514925681842e+01,7.831500000000000128e-01,-1.288400000000000101e-01,0.000000000000000000e+00
2.001315291555304299e+01,6.508774514925681842e+01,-3.895250000000000101e-01,5.630199999999999649e-01,0.000000000000000000e+00
2.183253045333059106e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.365190799110814268e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.547128552888569075e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.729066306666324238e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.911004060444079045e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.092941814221833852e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.274879567999588659e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.456817321777344176e+01,6.508774514925681842e+01,-4.063399999999999790e-01,7.291449999999999321e-01,0.000000000000000000e+00
3.638755075555098983e+01,6.508774514925681842e+01,-7.979000000000000536e-01,4.693599999999999994e-01,0.000000000000000000e+00
3.820692829332853790e+01,6.508774514925681842e+01,-3.905250000000000110e-01,7.399200000000000221e-01,0.000000000000000000e+00
4.002630583110608598e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.184568336888363405e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.548443844443873729e+01,6.508774514925681842e+01,-4.048649999999999749e-01,7.225749999999999673e-01,0.000000000000000000e+00
4.730381598221628536e+01,6.508774514925681842e+01,-7.826400000000000023e-01,4.579199999999999937e-01,1.000000000000000000e+00
4.912319351999383343e+01,6.508774514925681842e+01,-8.536350000000000326e-01,3.141950000000000021e-01,1.000000000000000000e+00
5.094257105777138150e+01,6.508774514925681842e+01,-9.350500000000000478e-01,1.925199999999999967e-01,1.000000000000000000e+00
5.276194859554892957e+01,6.508774514925681842e+01,-4.595250000000000168e-01,6.124600000000000044e-01,1.000000000000000000e+00
5.458132613332648475e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.640070367110403282e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.822008120888158089e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.003945874665912896e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.185883628443667703e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.367821382221423221e+01,6.508774514925681842e+01,4.768399999999999861e-01,5.757099999999999440e-01,0.000000000000000000e+00
6.549759135999177317e+01,6.508774514925681842e+01,9.340399999999999814e-01,2.249099999999999988e-01,0.000000000000000000e+00
6.731696889776932835e+01,6.508774514925681842e+01,4.578599999999999892e-01,6.395750000000000046e-01,0.000000000000000000e+00
6.913634643554688353e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.095572397332442449e+01,6.508774514925681842e+01,1.027750000000000018e-02,8.615349999999999397e-01,0.000000000000000000e+00
7.277510151110197967e+01,6.508774514925681842e+01,6.509299999999999808e-02,9.721499999999999586e-01,0.000000000000000000e+00
7.459447904887952063e+01,6.508774514925681842e+01,4.329304999999999959e-01,5.513600000000000723e-01,0.000000000000000000e+00
7.641385658665707581e+01,6.508774514925681842e+01,8.231199999999999628e-01,3.749700000000000255e-01,0.000000000000000000e+00
7.823323412443463098e+01,6.508774514925681842e+01,8.434099999999999930e-01,3.492600000000000149e-01,0.000000000000000000e+00
8.005261166221217195e+01,6.508774514925681842e+01,8.530799999999999494e-01,3.444800000000000084e-01,0.000000000000000000e+00
8.187198919998972713e+01,6.508774514925681842e+01,4.208250000000000046e-01,6.761399999999999633e-01,0.000000000000000000e+00
8.369136673776726809e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,6.508774514925681842e+01,4.338400000000000034e-01,4.361599999999999921e-01,0.000000000000000000e+00
9.096887688887747458e+01,6.508774514925681842e+01,8.692900000000000071e-01,-1.132599999999999996e-01,0.000000000000000000e+00
9.278825442665501555e+01,6.508774514925681842e+01,-4.353250000000000175e-01,5.489285000000000414e-01,0.000000000000000000e+00
9.460763196443257073e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.642700950221011169e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.037045196533203182e+02,6.508774514925681842e+01,-4.386749999999999816e-01,3.951200000000000268e-01,0.000000000000000000e+00
1.055238971910978591e+02,6.508774514925681842e+01,8.753300000000000525e-01,2.163200000000000123e-01,0.000000000000000000e+00
1.073432747288754143e+02,6.508774514925681842e+01,-4.339100000000000179e-01,2.764050000000000118e-01,0.000000000000000000e+00
1.091626522666529695e+02,6.508774514925681842e+01,7.480099999999999527e-01,6.093300000000000383e-01,0.000000000000000000e+00
1.109820298044305105e+02,6.508774514925681842e+01,3.523899999999999810e-01,8.228949999999999321e-01,0.000000000000000000e+00
1.128014073422080656e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407170e+02,6.508774514925681842e+01,-4.935200000000000142e-01,4.785065000000000013e-01,0.000000000000000000e+00
1.200789174933182579e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.218982950310958131e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.237176725688733541e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,6.508774514925681842e+01,2.137449999999999906e-01,8.931299999999999795e-01,0.000000000000000000e+00
1.346339377955386567e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,6.508774514925681842e+01,2.521749999999999825e-01,1.103799999999999781e-01,0.000000000000000000e+00
1.382726928710937671e+02,6.508774514925681842e+01,7.846800000000000441e-01,-4.411300000000000221e-01,0.000000000000000000e+00
1.400920704088713080e+02,6.508774514925681842e+01,4.439949999999999730e-01,4.180599999999999872e-01,0.000000000000000000e+00
1.419114479466488490e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.455502030222039593e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.473695805599815003e+02,6.508774514925681842e+01,-3.855450000000000266e-01,6.156399999999999650e-01,0.000000000000000000e+00
1.491889580977590413e+02,6.508774514925681842e+01,7.652299999999999658e-01,-2.265800000000000036e-01,0.000000000000000000e+00
1.510083356355366107e+02,6.508774514925681842e+01,-3.801649999999999752e-01,6.121849999999999792e-01,0.000000000000000000e+00
1.528277131733141516e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.546470907110916926e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.564664682488692620e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582858457866468029e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.601052233244243439e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.619246008622018849e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.637439783999794543e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.655633559377569952e+02,6.508774514925681842e+01,-4.037100000000000133e-01,7.290200000000000014e-01,0.000000000000000000e+00
1.673827334755345362e+02,6.508774514925681842e+01,-7.928399999999999892e-01,4.684400000000000230e-01,0.000000000000000000e+00
1.692021110133121056e+02,6.508774514925681842e+01,-3.883550000000000058e-01,7.390700000000000047e-01,0.000000000000000000e+00
1.710214885510896465e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888671875e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549403e+00,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.638755075555098806e+00,6.684687339653403626e+01,-3.979900000000000104e-01,7.333149999999999391e-01,0.000000000000000000e+00
5.458132613332647765e+00,6.684687339653403626e+01,-7.921300000000000008e-01,4.664400000000000213e-01,0.000000000000000000e+00
7.277510151110197612e+00,6.684687339653403626e+01,-8.704399999999999915e-01,3.138949999999999796e-01,0.000000000000000000e+00
9.096887688887747458e+00,6.684687339653403626e+01,-9.355400000000000382e-01,1.732499999999999873e-01,0.000000000000000000e+00
1.091626522666529553e+01,6.684687339653403626e+01,-4.616049999999999875e-01,5.996700000000000363e-01,0.000000000000000000e+00
1.273564276444284538e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039522e+01,6.684687339653403626e+01,4.839200000000000168e-01,3.912700000000000067e-01,0.000000000000000000e+00
1.637439783999794329e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.819377537777549492e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.001315291555304299e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.183253045333059106e+01,6.684687339653403626e+01,4.876449999999999951e-01,4.864439999999999875e-01,0.000000000000000000e+00
2.365190799110814268e+01,6.684687339653403626e+01,9.725700000000000456e-01,3.890500000000000208e-02,0.000000000000000000e+00
2.547128552888569075e+01,6.684687339653403626e+01,4.833350000000000146e-01,5.483869999999999578e-01,0.000000000000000000e+00
2.729066306666324238e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.911004060444079045e+01,6.684687339653403626e+01,-3.504800000000000276e-02,5.790950000000000264e-01,0.000000000000000000e+00
3.092941814221833852e+01,6.684687339653403626e+01,6.444400000000000128e-02,2.193200000000000011e-02,0.000000000000000000e+00
3.274879567999588659e+01,6.684687339653403626e+01,4.553384999999999794e-01,2.475999999999999868e-01,0.000000000000000000e+00
3.456817321777344176e+01,6.684687339653403626e+01,8.514100000000000001e-01,3.365799999999999903e-01,0.000000000000000000e+00
3.638755075555098983e+01,6.684687339653403626e+01,8.680600000000000538e-01,3.056249999999999800e-01,0.000000000000000000e+00
3.820692829332853790e+01,6.684687339653403626e+01,8.776199999999999557e-01,2.803999999999999826e-01,0.000000000000000000e+00
4.002630583110608598e+01,6.684687339653403626e+01,4.352750000000000230e-01,6.399049999999999461e-01,0.000000000000000000e+00
4.184568336888363405e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.548443844443873729e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.730381598221628536e+01,6.684687339653403626e+01,4.231249999999999734e-01,4.120949999999999891e-01,0.000000000000000000e+00
4.912319351999383343e+01,6.684687339653403626e+01,8.459400000000000253e-01,-1.492499999999999938e-01,0.000000000000000000e+00
5.094257105777138150e+01,6.684687339653403626e+01,4.247099999999999764e-01,4.413250000000000228e-01,0.000000000000000000e+00
5.276194859554892957e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332648475e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.640070367110403282e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.822008120888158089e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.003945874665912896e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.185883628443667703e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.367821382221423221e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.549759135999177317e+01,6.684687339653403626e+01,-2.804050000000000153e-01,1.002600000000000158e-01,0.000000000000000000e+00
6.731696889776932835e+01,6.684687339653403626e+01,9.019899999999999585e-01,2.726600000000000135e-01,0.000000000000000000e+00
6.913634643554688353e+01,6.684687339653403626e+01,-4.480999999999999983e-01,3.603800000000000336e-01,0.000000000000000000e+00
7.095572397332442449e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197967e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,6.684687339653403626e+01,-4.910050000000000248e-01,5.671749999999999847e-01,0.000000000000000000e+00
7.823323412443463098e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.096887688887747458e+01,6.684687339653403626e+01,2.152749999999999941e-01,8.971249999999999503e-01,0.000000000000000000e+00
9.278825442665501555e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.460763196443257073e+01,6.684687339653403626e+01,-2.148750000000000104e-01,9.068549999999999667e-01,0.000000000000000000e+00
9.642700950221011169e+01,6.684687339653403626e+01,5.209599999999999786e-01,-7.427899999999999503e-01,0.000000000000000000e+00
9.824638703998766687e+01,6.684687339653403626e+01,2.972500000000000142e-01,1.646299999999999986e-01,0.000000000000000000e+00
1.000657645777652220e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.037045196533203182e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.055238971910978591e+02,6.684687339653403626e+01,-3.766050000000000231e-01,6.530199999999999338e-01,0.000000000000000000e+00
1.073432747288754143e+02,6.684687339653403626e+01,-7.510799999999999699e-01,2.962299999999999933e-01,0.000000000000000000e+00
1.091626522666529695e+02,6.684687339653403626e+01,-3.758150000000000102e-01,6.430549999999999322e-01,0.000000000000000000e+00
1.109820298044305105e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407170e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200789174933182579e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.218982950310958131e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.237176725688733541e+02,6.684687339653403626e+01,-4.069050000000000167e-01,7.227999999999999980e-01,0.000000000000000000e+00
1.255370501066509092e+02,6.684687339653403626e+01,-8.001800000000000024e-01,4.566200000000000259e-01,0.000000000000000000e+00
1.273564276444284644e+02,6.684687339653403626e+01,-3.929050000000000042e-01,7.337700000000000333e-01,0.000000000000000000e+00
1.291758051822060054e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
