X, Y, u, v, rho       # removing the +step in the arange
1.627813447821077375e+02,5.411198770898020172e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.636958467190858642e+02,5.411198770898020172e+01,-1.622912499999999980e-01,8.832974999999999577e-01,0.000000000000000000e+00
1.646103486560639908e+02,5.411198770898020172e+01,-3.235750000000000015e-01,7.670000000000000151e-01,0.000000000000000000e+00
1.655248505930421175e+02,5.411198770898020172e+01,5.470500000000000362e-02,5.949349999999999916e-01,0.000000000000000000e+00
1.664393525300202725e+02,5.411198770898020172e+01,4.310550000000000215e-01,4.354649999999999910e-01,0.000000000000000000e+00
1.673538544669983992e+02,5.411198770898020172e+01,6.112500000000076206e-04,7.422131249999999181e-01,0.000000000000000000e+00
1.682683564039765258e+02,5.411198770898020172e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.691828583409546525e+02,5.411198770898020172e+01,-1.258250000000000202e-01,6.665012500000000450e-01,0.000000000000000000e+00
1.700973602779328075e+02,5.411198770898020172e+01,-4.169350000000000001e-01,7.244950000000000001e-01,0.000000000000000000e+00
1.710118622149109342e+02,5.411198770898020172e+01,-4.731149999999999523e-01,1.447507500000000114e-01,0.000000000000000000e+00
1.719263641518890608e+02,5.411198770898020172e+01,-5.109899999999999443e-01,-4.204999999999999849e-01,0.000000000000000000e+00
1.728408660888671875e+02,5.411198770898020172e+01,-1.964724999999999944e-01,5.439125000000000210e-01,0.000000000000000000e+00
1.829003873956266624e+00,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.743505810934399936e+00,5.499906947470119434e+01,-4.774999999999918199e-04,4.989725000000000410e-01,0.000000000000000000e+00
3.658007747912533247e+00,5.499906947470119434e+01,9.387699999999999934e-01,-2.923000000000000043e-01,0.000000000000000000e+00
4.572509684890667003e+00,5.499906947470119434e+01,7.180024999999999880e-01,9.001075000000000048e-02,0.000000000000000000e+00
5.487011621868799871e+00,5.499906947470119434e+01,9.977599999999999802e-01,-4.908699999999999869e-02,0.000000000000000000e+00
6.401513558846932739e+00,5.499906947470119434e+01,4.988500000000000156e-01,4.749977499999999964e-01,0.000000000000000000e+00
7.316015495825066495e+00,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.230517432803200251e+00,5.499906947470119434e+01,-4.696700000000000319e-01,4.388724999999999432e-01,0.000000000000000000e+00
9.145019369781334007e+00,5.499906947470119434e+01,-9.387400000000000189e-01,-1.129799999999999971e-01,0.000000000000000000e+00
1.005952130675946599e+01,5.499906947470119434e+01,3.079999999999999405e-03,4.921877500000000349e-01,0.000000000000000000e+00
1.097402324373759974e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.188852518071573350e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.280302711769386548e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.371752905467199923e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.463203099165013299e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.554653292862826675e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.646103486560640050e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.737553680258453426e+01,5.499906947470119434e+01,1.234999999999986109e-03,4.987174999999999803e-01,0.000000000000000000e+00
1.829003873956266801e+01,5.499906947470119434e+01,-8.989300000000000068e-01,-2.924599999999999977e-01,0.000000000000000000e+00
1.920454067654079822e+01,5.499906947470119434e+01,-4.476674999999999960e-01,3.519525000000000015e-01,0.000000000000000000e+00
2.011904261351893197e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.103354455049706573e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.194804648747519948e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.286254842445333324e+01,5.499906947470119434e+01,-3.631824999999999637e-01,2.873574999999999879e-01,0.000000000000000000e+00
2.377705036143146700e+01,5.499906947470119434e+01,-7.129999999999999671e-01,-4.519099999999999784e-01,0.000000000000000000e+00
2.469155229840960075e+01,5.499906947470119434e+01,-8.967499999999989369e-03,5.176524999999999599e-01,0.000000000000000000e+00
2.560605423538773096e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.652055617236586471e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.743505810934399847e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.834956004632213222e+01,5.499906947470119434e+01,4.142675000000000107e-01,6.278225000000000611e-01,0.000000000000000000e+00
2.926406198330026598e+01,5.499906947470119434e+01,8.229199999999999848e-01,2.575899999999999856e-01,0.000000000000000000e+00
3.017856392027839973e+01,5.499906947470119434e+01,2.057299999999999962e-01,8.143974999999999964e-01,0.000000000000000000e+00
3.109306585725653349e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.200756779423466725e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.292206973121280100e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.383657166819093476e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.475107360516906851e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.566557554214720227e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.658007747912533603e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.749457941610346268e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.932358329005973019e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.023808522703786394e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.115258716401599770e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.206708910099413146e+01,5.499906947470119434e+01,-8.375000000000000500e-02,9.617050000000000320e-01,0.000000000000000000e+00
4.298159103797226521e+01,5.499906947470119434e+01,-1.754249999999999976e-01,9.205299999999999594e-01,0.000000000000000000e+00
4.389609297495039897e+01,5.499906947470119434e+01,-9.167500000000000648e-02,9.588250000000000384e-01,0.000000000000000000e+00
4.481059491192853272e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.572509684890666648e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.663959878588480024e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.755410072286293399e+01,5.499906947470119434e+01,-4.075349999999999806e-01,6.359850000000000225e-01,0.000000000000000000e+00
4.846860265984106775e+01,5.499906947470119434e+01,-2.450000000000007727e-03,2.539999999999986713e-03,0.000000000000000000e+00
4.938310459681920150e+01,5.499906947470119434e+01,8.447700000000000209e-01,-1.847650000000000126e-01,0.000000000000000000e+00
5.029760653379733526e+01,5.499906947470119434e+01,-9.899999999999908873e-04,-8.059999999999997722e-03,0.000000000000000000e+00
5.121210847077546191e+01,5.499906947470119434e+01,-4.406749999999999834e-01,5.432599999999999651e-01,0.000000000000000000e+00
5.212661040775359567e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.304111234473172942e+01,5.499906947470119434e+01,-3.822550000000000114e-01,5.107604999999999507e-01,0.000000000000000000e+00
5.395561428170986318e+01,5.499906947470119434e+01,-7.636600000000000055e-01,1.899249999999999897e-02,0.000000000000000000e+00
5.487011621868799693e+01,5.499906947470119434e+01,-3.814049999999999940e-01,5.082320000000000171e-01,0.000000000000000000e+00
5.578461815566613069e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.669912009264426445e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.761362202962239820e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.852812396660053196e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.944262590357866571e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.035712784055679947e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.127162977753493323e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.218613171451306698e+01,5.499906947470119434e+01,-4.151150000000000118e-01,7.259200000000000097e-01,0.000000000000000000e+00
6.310063365149120074e+01,5.499906947470119434e+01,-8.251300000000000301e-01,4.574150000000000160e-01,0.000000000000000000e+00
6.401513558846933449e+01,5.499906947470119434e+01,-3.200749999999999984e-01,7.024500000000000188e-01,0.000000000000000000e+00
6.492963752544746114e+01,5.499906947470119434e+01,3.960000000000005183e-03,1.337500000000002576e-02,0.000000000000000000e+00
6.584413946242560201e+01,5.499906947470119434e+01,-8.598000000000000087e-02,4.242000000000001325e-02,0.000000000000000000e+00
6.675864139940372866e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.767314333638186952e+01,5.499906947470119434e+01,-4.630400000000000071e-01,6.598199999999999621e-01,0.000000000000000000e+00
6.858764527335999617e+01,5.499906947470119434e+01,-1.024999999999998135e-03,-1.550000000000023581e-03,0.000000000000000000e+00
6.950214721033813703e+01,5.499906947470119434e+01,4.620150000000000090e-01,3.386299999999999866e-01,0.000000000000000000e+00
7.041664914731626368e+01,5.499906947470119434e+01,4.988600000000000256e-01,4.759149999999999769e-01,0.000000000000000000e+00
7.133115108429440454e+01,5.499906947470119434e+01,4.988600000000000256e-01,4.759149999999999769e-01,1.000000000000000000e+00
7.224565302127253119e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.316015495825067205e+01,5.499906947470119434e+01,4.675500000000000211e-01,5.634449999999999736e-01,1.000000000000000000e+00
7.407465689522879870e+01,5.499906947470119434e+01,9.320250000000001034e-01,1.157299999999999995e-01,1.000000000000000000e+00
7.498915883220692535e+01,5.499906947470119434e+01,4.644750000000000267e-01,5.522850000000000259e-01,1.000000000000000000e+00
7.590366076918506621e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.681816270616319287e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.773266464314133373e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.864716658011946038e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.956166851709760124e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.047617045407572789e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.139067239105386875e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.230517432803199540e+01,5.499906947470119434e+01,-4.576950000000000185e-01,3.664450000000000207e-01,0.000000000000000000e+00
8.321967626501013626e+01,5.499906947470119434e+01,-2.285000000000037002e-03,2.659999999999995701e-03,0.000000000000000000e+00
8.413417820198826291e+01,5.499906947470119434e+01,4.554099999999999815e-01,6.362149999999999750e-01,0.000000000000000000e+00
8.504868013896640377e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.596318207594453042e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.687768401292267129e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.779218594990079794e+01,5.499906947470119434e+01,3.839099999999999735e-01,6.836450000000000582e-01,0.000000000000000000e+00
8.870668788687892459e+01,5.499906947470119434e+01,7.536799999999999056e-01,4.018650000000000277e-01,0.000000000000000000e+00
8.962118982385706545e+01,5.499906947470119434e+01,3.697699999999999876e-01,7.182199999999999696e-01,0.000000000000000000e+00
9.053569176083519210e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.145019369781333296e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.236469563479145961e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.327919757176960047e+01,5.499906947470119434e+01,-4.121250000000000191e-01,3.571199999999999930e-01,0.000000000000000000e+00
9.419369950874772712e+01,5.499906947470119434e+01,-8.194099999999999717e-01,-2.865050000000000097e-01,0.000000000000000000e+00
9.510820144572586798e+01,5.499906947470119434e+01,-4.072850000000000081e-01,3.563749999999999973e-01,0.000000000000000000e+00
9.602270338270399463e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.693720531968213550e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.785170725666026215e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.876620919363840301e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.968071113061652966e+01,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.005952130675946705e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.015097150045727972e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.024242169415509238e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.042532208155071913e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.051677227524853322e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.060822246894634588e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.069967266264415997e+02,5.499906947470119434e+01,-1.028475000000000084e-01,9.549099999999999255e-01,0.000000000000000000e+00
1.079112285634197264e+02,5.499906947470119434e+01,-2.207800000000000040e-01,9.045999999999999597e-01,0.000000000000000000e+00
1.088257305003978672e+02,5.499906947470119434e+01,-1.172799999999999954e-01,9.495024999999999160e-01,0.000000000000000000e+00
1.097402324373759939e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.106547343743541347e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.115692363113322614e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.124837382483104022e+02,5.499906947470119434e+01,9.450000000000013944e-04,4.973800000000000443e-01,0.000000000000000000e+00
1.133982401852885289e+02,5.499906947470119434e+01,-8.012299999999999978e-01,3.097400000000000153e-01,0.000000000000000000e+00
1.143127421222666698e+02,5.499906947470119434e+01,-1.607500000000011697e-03,-9.224999999999893008e-04,0.000000000000000000e+00
1.152272440592447964e+02,5.499906947470119434e+01,-8.773999999999999577e-01,1.007900000000000046e-01,0.000000000000000000e+00
1.161417459962229373e+02,5.499906947470119434e+01,-4.392774999999999874e-01,5.460742499999999833e-01,0.000000000000000000e+00
1.170562479332010639e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.179707498701791906e+02,5.499906947470119434e+01,-3.770375000000000254e-01,5.538649999999999407e-01,0.000000000000000000e+00
1.188852518071573314e+02,5.499906947470119434e+01,-7.525699999999999612e-01,1.063299999999999940e-01,0.000000000000000000e+00
1.197997537441354581e+02,5.499906947470119434e+01,-3.762099999999999889e-01,5.507520000000000193e-01,0.000000000000000000e+00
1.207142556811135989e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.216287576180917256e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.225432595550698665e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.234577614920479931e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.243722634290261340e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.252867653660042606e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.262012673029824015e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.271157692399605281e+02,5.499906947470119434e+01,-4.166524999999999812e-01,7.230475000000000652e-01,1.000000000000000000e+00
1.280302711769386690e+02,5.499906947470119434e+01,-8.291100000000000136e-01,4.508699999999999930e-01,1.000000000000000000e+00
1.289447731139167956e+02,5.499906947470119434e+01,-4.925950000000000051e-01,-2.376649999999999874e-01,1.000000000000000000e+00
1.298592750508949223e+02,5.499906947470119434e+01,-1.561700000000000033e-01,-9.282399999999999540e-01,0.000000000000000000e+00
1.307737769878730774e+02,5.499906947470119434e+01,-7.386750000000000260e-02,4.211750000000000216e-02,0.000000000000000000e+00
1.316882789248512040e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.326027808618293307e+02,5.499906947470119434e+01,-2.574999999999938449e-04,4.998575000000000101e-01,0.000000000000000000e+00
1.335172827988074573e+02,5.499906947470119434e+01,9.081200000000000383e-01,-3.537399999999999989e-01,0.000000000000000000e+00
1.344317847357855840e+02,5.499906947470119434e+01,4.325000000000023270e-04,5.002775000000000416e-01,0.000000000000000000e+00
1.353462866727637390e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.362607886097418657e+02,5.499906947470119434e+01,2.494174999999999864e-01,7.382142499999999607e-01,0.000000000000000000e+00
1.371752905467199923e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.380897924836981190e+02,5.499906947470119434e+01,4.691100000000000270e-01,5.671074999999999866e-01,0.000000000000000000e+00
1.390042944206762741e+02,5.499906947470119434e+01,9.383899999999999464e-01,1.244299999999999989e-01,0.000000000000000000e+00
1.399187963576544007e+02,5.499906947470119434e+01,9.289250000000000007e-01,1.445012499999999978e-01,0.000000000000000000e+00
1.408332982946325274e+02,5.499906947470119434e+01,9.118800000000000239e-01,1.923400000000000110e-01,0.000000000000000000e+00
1.417478002316106540e+02,5.499906947470119434e+01,4.508975000000000066e-01,6.056799999999999962e-01,0.000000000000000000e+00
1.426623021685888091e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.435768041055669357e+02,5.499906947470119434e+01,5.407500000000009521e-03,4.968275000000000330e-01,0.000000000000000000e+00
1.444913060425450624e+02,5.499906947470119434e+01,-5.650199999999999667e-01,-8.223599999999999799e-01,0.000000000000000000e+00
1.454058079795231890e+02,5.499906947470119434e+01,-1.412549999999999917e-01,5.444100000000000605e-01,0.000000000000000000e+00
1.463203099165013441e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.472348118534794708e+02,5.499906947470119434e+01,4.975000000000118217e-04,4.993375000000000452e-01,0.000000000000000000e+00
1.481493137904575974e+02,5.499906947470119434e+01,-9.278999999999999471e-01,-2.440599999999999992e-01,0.000000000000000000e+00
1.490638157274357241e+02,5.499906947470119434e+01,-1.042499999999974003e-03,5.013499999999999623e-01,0.000000000000000000e+00
1.499783176644138507e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.508928196013920058e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.518073215383701324e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.527218234753482591e+02,5.499906947470119434e+01,6.800000000000000488e-03,5.109525000000000317e-01,0.000000000000000000e+00
1.536363254123263857e+02,5.499906947470119434e+01,7.726899999999999880e-01,3.874600000000000266e-01,0.000000000000000000e+00
1.545508273493045408e+02,5.499906947470119434e+01,8.242499999999985949e-03,4.833374999999999755e-01,0.000000000000000000e+00
1.554653292862826675e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.563798312232607941e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.572943331602389208e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582088350972170758e+02,5.499906947470119434e+01,-4.043725000000000236e-01,3.332525000000000626e-01,0.000000000000000000e+00
1.591233370341952025e+02,5.499906947470119434e+01,-8.041000000000000369e-01,-3.324799999999999978e-01,0.000000000000000000e+00
1.600378389711733291e+02,5.499906947470119434e+01,-8.406000000000000139e-01,-2.633474999999999566e-01,0.000000000000000000e+00
1.609523409081514558e+02,5.499906947470119434e+01,-8.752400000000000180e-01,-1.969100000000000017e-01,0.000000000000000000e+00
1.618668428451295824e+02,5.499906947470119434e+01,-4.355275000000000118e-01,4.021599999999999620e-01,0.000000000000000000e+00
1.627813447821077375e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.636958467190858642e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.646103486560639908e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.655248505930421175e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.664393525300202725e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.673538544669983992e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.691828583409546525e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.700973602779328075e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710118622149109342e+02,5.499906947470119434e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.719263641518890608e+02,5.499906947470119434e+01,-1.170299999999999951e-01,9.508050000000000113e-01,0.000000000000000000e+00
1.728408660888671875e+02,5.499906947470119434e+01,-2.506849999999999912e-01,8.947350000000000581e-01,0.000000000000000000e+00
1.829003873956266624e+00,5.588615124042217985e+01,-2.359974999999999989e-01,5.429100000000000037e-01,0.000000000000000000e+00
2.743505810934399936e+00,5.588615124042217985e+01,-3.260500000000000065e-01,1.494874999999999954e-01,0.000000000000000000e+00
3.658007747912533247e+00,5.588615124042217985e+01,-1.650975000000000081e-01,5.746774999999999523e-01,0.000000000000000000e+00
4.572509684890667003e+00,5.588615124042217985e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.487011621868799871e+00,5.588615124042217985e+01,-1.960999999999999965e-01,8.377400000000000402e-01,0.000000000000000000e+00
6.401513558846932739e+00,5.588615124042217985e+01,-3.910000000000000142e-01,6.742074999999999596e-01,0.000000000000000000e+00
7.316015495825066495e+00,5.588615124042217985e+01,-4.130099999999999882e-01,6.115774999999999961e-01,0.000000000000000000e+00
8.230517432803200251e+00,5.588615124042217985e+01,-4.370324999999999904e-01,5.455747499999999972e-01,0.000000000000000000e+00
9.145019369781334007e+00,5.588615124042217985e+01,-4.770749999999998603e-02,3.933797500000000280e-01,0.000000000000000000e+00
1.005952130675946599e+01,5.588615124042217985e+01,3.407000000000000028e-01,2.343274999999999941e-01,0.000000000000000000e+00
1.097402324373759974e+01,5.588615124042217985e+01,-1.234250000000000624e-02,4.168225000000000402e-01,0.000000000000000000e+00
1.188852518071573350e+01,5.588615124042217985e+01,1.102500000000006253e-03,5.059049999999999381e-01,0.000000000000000000e+00
1.280302711769386548e+01,5.588615124042217985e+01,4.026975000000000415e-01,4.041500000000000092e-01,0.000000000000000000e+00
1.371752905467199923e+01,5.588615124042217985e+01,4.393850000000000255e-01,4.095700000000000451e-01,0.000000000000000000e+00
1.463203099165013299e+01,5.588615124042217985e+01,3.489000000000000434e-02,5.945575000000000720e-01,0.000000000000000000e+00
1.554653292862826675e+01,5.588615124042217985e+01,-3.519124999999999615e-01,7.969424999999999981e-01,0.000000000000000000e+00
1.646103486560640050e+01,5.588615124042217985e+01,5.986749999999999017e-02,5.976175000000000237e-01,0.000000000000000000e+00
1.737553680258453426e+01,5.588615124042217985e+01,4.533924999999999761e-01,3.765724999999999767e-01,0.000000000000000000e+00
1.829003873956266801e+01,5.588615124042217985e+01,2.263400000000000134e-01,6.872549999999999493e-01,0.000000000000000000e+00
1.920454067654079822e+01,5.588615124042217985e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.011904261351893197e+01,5.588615124042217985e+01,-3.695574999999999832e-01,7.726549999999999807e-01,0.000000000000000000e+00
2.103354455049706573e+01,5.588615124042217985e+01,-7.325850000000000417e-01,5.476524999999999865e-01,0.000000000000000000e+00
2.194804648747519948e+01,5.588615124042217985e+01,-6.151450000000000529e-01,1.054874999999999841e-01,0.000000000000000000e+00
2.286254842445333324e+01,5.588615124042217985e+01,-4.955350000000000033e-01,-3.282450000000000090e-01,0.000000000000000000e+00
2.377705036143146700e+01,5.588615124042217985e+01,-2.434175000000000089e-01,3.412649999999999850e-01,0.000000000000000000e+00
2.469155229840960075e+01,5.588615124042217985e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.560605423538773096e+01,5.588615124042217985e+01,-1.855000000000001092e-02,4.801575000000000149e-01,0.000000000000000000e+00
2.652055617236586471e+01,5.588615124042217985e+01,-4.212250000000000716e-02,-4.534000000000000530e-02,0.000000000000000000e+00
2.743505810934399847e+01,5.588615124042217985e+01,2.263749999999999929e-01,2.198857499999999909e-01,0.000000000000000000e+00
2.834956004632213222e+01,5.588615124042217985e+01,7.493149999999999533e-01,2.304374999999999896e-01,0.000000000000000000e+00
2.926406198330026598e+01,5.588615124042217985e+01,7.277549999999999297e-01,1.377667499999999934e-01,0.000000000000000000e+00
3.017856392027839973e+01,5.588615124042217985e+01,4.611425000000000107e-01,3.150350000000000095e-01,0.000000000000000000e+00
3.109306585725653349e+01,5.588615124042217985e+01,4.683699999999999530e-01,4.443274999999999864e-01,0.000000000000000000e+00
3.200756779423466725e+01,5.588615124042217985e+01,4.732174999999999576e-01,5.551515000000000200e-01,0.000000000000000000e+00
